payment_id,loan_id,payment_date,amount_paid,payment_status
2274,144,2020-04-22,992.11,On-time
2275,145,2020-03-07,0.0,Missed
2276,145,2020-04-06,1273.86,On-time
2277,145,2020-05-06,1273.86,On-time
2278,145,2020-06-05,1273.86,On-time
2279,145,2020-07-05,1273.86,On-time
2280,145,2020-08-04,1273.86,On-time
2281,145,2020-09-03,1273.86,On-time
2282,145,2020-10-03,1273.86,On-time
2283,145,2020-11-02,1273.86,On-time
2284,145,2020-12-02,1273.86,On-time
2285,145,2021-01-01,1273.86,On-time
2286,145,2021-01-31,1273.86,On-time
2287,145,2021-03-02,1273.86,On-time
2288,145,2021-04-01,1273.86,On-time
2289,146,2022-06-30,459.77,On-time
2290,146,2022-07-30,459.77,On-time
2291,146,2022-08-29,459.77,On-time
2292,146,2022-09-28,459.77,On-time
2293,146,2022-10-28,459.77,On-time
2294,146,2022-11-27,459.77,On-time
2295,146,2022-12-27,459.77,On-time
2296,146,2023-01-26,459.77,On-time
2297,146,2023-02-25,459.77,On-time
2298,146,2023-03-27,459.77,Late
2299,146,2023-04-26,459.77,On-time
2300,146,2023-05-26,459.77,On-time
2301,146,2023-06-25,459.77,Late
2302,146,2023-07-25,459.77,On-time
2303,146,2023-08-24,0.0,Missed
2304,146,2023-09-23,459.77,Late
2305,146,2023-10-23,459.77,On-time
2306,146,2023-11-22,0.0,Missed
2307,147,2019-06-18,1906.67,On-time
2308,147,2019-07-18,1906.67,Late
2309,147,2019-08-17,0.0,Missed
2310,147,2019-09-16,1906.67,On-time
2311,147,2019-10-16,1906.67,On-time
2312,147,2019-11-15,1906.67,On-time
2313,147,2019-12-15,1906.67,Late
2314,147,2020-01-14,0.0,Missed
2315,147,2020-02-13,1906.67,On-time
2316,147,2020-03-14,1906.67,On-time
2317,147,2020-04-13,1906.67,On-time
2318,147,2020-05-13,1906.67,Late
2319,147,2020-06-12,1906.67,On-time
2320,147,2020-07-12,1906.67,Late
2321,147,2020-08-11,1906.67,On-time
2322,148,2023-05-03,679.94,On-time
2323,148,2023-06-02,679.94,On-time
2324,148,2023-07-02,679.94,On-time
2325,148,2023-08-01,679.94,Late
2326,148,2023-08-31,679.94,On-time
2327,149,2021-07-22,152.46,On-time
2328,149,2021-08-21,152.46,On-time
2329,149,2021-09-20,152.46,On-time
2330,149,2021-10-20,0.0,Missed
2331,149,2021-11-19,152.46,On-time
2332,149,2021-12-19,0.0,Missed
2333,149,2022-01-18,152.46,On-time
2334,149,2022-02-17,152.46,On-time
2335,149,2022-03-19,152.46,On-time
2336,149,2022-04-18,152.46,On-time
2337,149,2022-05-18,152.46,On-time
2338,149,2022-06-17,152.46,On-time
2339,149,2022-07-17,152.46,On-time
2340,149,2022-08-16,152.46,On-time
2341,149,2022-09-15,152.46,On-time
2342,149,2022-10-15,152.46,On-time
2343,149,2022-11-14,152.46,On-time
2344,149,2022-12-14,152.46,On-time
2345,149,2023-01-13,152.46,On-time
2346,149,2023-02-12,152.46,On-time
2347,149,2023-03-14,152.46,On-time
2348,149,2023-04-13,152.46,Late
2349,149,2023-05-13,152.46,Late
2350,149,2023-06-12,152.46,On-time
2351,149,2023-07-12,152.46,On-time
2352,149,2023-08-11,152.46,On-time
2353,149,2023-09-10,152.46,On-time
2354,149,2023-10-10,152.46,On-time
2355,149,2023-11-09,152.46,On-time
2356,150,2021-06-26,824.83,On-time
2357,150,2021-07-26,824.83,On-time
2358,150,2021-08-25,824.83,On-time
2359,150,2021-09-24,824.83,On-time
2360,150,2021-10-24,824.83,On-time
2361,150,2021-11-23,824.83,On-time
2362,150,2021-12-23,824.83,On-time
2363,150,2022-01-22,824.83,On-time
2364,150,2022-02-21,824.83,On-time
2365,150,2022-03-23,824.83,On-time
2366,150,2022-04-22,824.83,Late
2367,150,2022-05-22,824.83,On-time
2368,150,2022-06-21,0.0,Missed
2369,150,2022-07-21,824.83,On-time
2370,150,2022-08-20,824.83,On-time
2371,150,2022-09-19,824.83,On-time
2372,150,2022-10-19,824.83,On-time
2373,150,2022-11-18,824.83,On-time
2374,150,2022-12-18,824.83,On-time
2375,150,2023-01-17,824.83,On-time
2376,150,2023-02-16,824.83,Late
2377,150,2023-03-18,824.83,On-time
2378,150,2023-04-17,824.83,On-time
2379,150,2023-05-17,824.83,On-time
2380,150,2023-06-16,824.83,On-time
2381,151,2022-01-16,882.5,On-time
2382,151,2022-02-15,882.5,On-time
2383,151,2022-03-17,882.5,On-time
2384,151,2022-04-16,0.0,Missed
2385,151,2022-05-16,882.5,On-time
2386,151,2022-06-15,882.5,On-time
2387,151,2022-07-15,882.5,On-time
2388,151,2022-08-14,882.5,On-time
2389,151,2022-09-13,882.5,On-time
2390,151,2022-10-13,882.5,On-time
2391,151,2022-11-12,882.5,Late
2392,151,2022-12-12,0.0,Missed
2393,151,2023-01-11,882.5,On-time
2394,151,2023-02-10,882.5,On-time
2395,151,2023-03-12,0.0,Missed
2396,151,2023-04-11,882.5,On-time
2397,151,2023-05-11,882.5,On-time
2398,151,2023-06-10,882.5,On-time
2399,151,2023-07-10,882.5,On-time
2400,151,2023-08-09,882.5,On-time
2401,151,2023-09-08,882.5,On-time
2402,151,2023-10-08,882.5,On-time
2403,151,2023-11-07,882.5,On-time
2404,151,2023-12-07,882.5,On-time
2405,151,2024-01-06,882.5,On-time
2406,151,2024-02-05,882.5,Late
2407,151,2024-03-06,882.5,On-time
2408,152,2023-03-16,366.11,On-time
2409,152,2023-04-15,366.11,On-time
2410,152,2023-05-15,366.11,On-time
2411,152,2023-06-14,366.11,On-time
2412,152,2023-07-14,366.11,On-time
2413,152,2023-08-13,366.11,On-time
2414,152,2023-09-12,0.0,Missed
2415,152,2023-10-12,366.11,On-time
2416,152,2023-11-11,366.11,On-time
2417,152,2023-12-11,366.11,On-time
2418,152,2024-01-10,366.11,On-time
2419,152,2024-02-09,366.11,On-time
2420,152,2024-03-10,366.11,Late
2421,153,2020-10-26,2833.5,On-time
2422,153,2020-11-25,2833.5,On-time
2423,153,2020-12-25,2833.5,On-time
2424,153,2021-01-24,2833.5,On-time
2425,153,2021-02-23,2833.5,On-time
2426,153,2021-03-25,2833.5,On-time
2427,153,2021-04-24,2833.5,On-time
2428,153,2021-05-24,2833.5,On-time
2429,153,2021-06-23,2833.5,On-time
2430,153,2021-07-23,0.0,Missed
2431,153,2021-08-22,2833.5,On-time
2432,154,2022-06-21,272.87,On-time
2433,154,2022-07-21,272.87,Late
2434,154,2022-08-20,272.87,On-time
2435,154,2022-09-19,272.87,On-time
2436,154,2022-10-19,272.87,Late
2437,154,2022-11-18,272.87,On-time
2438,154,2022-12-18,0.0,Missed
2439,154,2023-01-17,272.87,On-time
2440,154,2023-02-16,272.87,On-time
2441,154,2023-03-18,272.87,On-time
2442,154,2023-04-17,272.87,On-time
2443,154,2023-05-17,272.87,On-time
2444,154,2023-06-16,272.87,On-time
2445,154,2023-07-16,272.87,On-time
2446,154,2023-08-15,272.87,On-time
2447,154,2023-09-14,272.87,On-time
2448,154,2023-10-14,272.87,On-time
2449,154,2023-11-13,272.87,On-time
2450,154,2023-12-13,272.87,Late
2451,154,2024-01-12,272.87,On-time
2452,155,2021-11-28,2566.33,On-time
2453,155,2021-12-28,2566.33,On-time
2454,155,2022-01-27,0.0,Missed
2455,155,2022-02-26,2566.33,On-time
2456,156,2020-06-01,706.31,On-time
2457,156,2020-07-01,706.31,On-time
2458,156,2020-07-31,706.31,On-time
2459,156,2020-08-30,706.31,On-time
2460,156,2020-09-29,706.31,On-time
2461,156,2020-10-29,706.31,Late
2462,156,2020-11-28,706.31,On-time
2463,157,2023-06-22,952.5,On-time
2464,157,2023-07-22,0.0,Missed
2465,157,2023-08-21,952.5,Late
2466,157,2023-09-20,952.5,On-time
2467,157,2023-10-20,952.5,On-time
2468,157,2023-11-19,952.5,On-time
2469,157,2023-12-19,952.5,On-time
2470,157,2024-01-18,952.5,On-time
2471,157,2024-02-17,952.5,On-time
2472,157,2024-03-18,952.5,On-time
2473,157,2024-04-17,952.5,On-time
2474,157,2024-05-17,952.5,On-time
2475,157,2024-06-16,952.5,On-time
2476,157,2024-07-16,952.5,On-time
2477,157,2024-08-15,952.5,On-time
2478,157,2024-09-14,952.5,On-time
2479,157,2024-10-14,0.0,Missed
2480,157,2024-11-13,952.5,On-time
2481,157,2024-12-13,952.5,On-time
2482,157,2025-01-12,952.5,On-time
2483,157,2025-02-11,952.5,Late
2484,157,2025-03-13,0.0,Missed
2485,157,2025-04-12,952.5,On-time
2486,157,2025-05-12,952.5,On-time
2487,158,2023-01-25,484.98,On-time
2488,158,2023-02-24,484.98,On-time
2489,158,2023-03-26,484.98,On-time
2490,158,2023-04-25,484.98,On-time
2491,158,2023-05-25,484.98,On-time
2492,158,2023-06-24,0.0,Missed
2493,158,2023-07-24,484.98,On-time
2494,158,2023-08-23,484.98,Late
2495,158,2023-09-22,0.0,Missed
2496,158,2023-10-22,484.98,On-time
2497,158,2023-11-21,484.98,On-time
2498,158,2023-12-21,484.98,Late
2499,158,2024-01-20,484.98,On-time
2500,158,2024-02-19,484.98,On-time
2501,158,2024-03-20,0.0,Missed
2502,158,2024-04-19,484.98,On-time
2503,158,2024-05-19,484.98,On-time
2504,158,2024-06-18,484.98,On-time
2505,159,2022-05-16,0.0,Missed
2506,159,2022-06-15,1936.92,On-time
2507,159,2022-07-15,1936.92,Late
2508,159,2022-08-14,1936.92,On-time
2509,159,2022-09-13,1936.92,On-time
2510,159,2022-10-13,1936.92,On-time
2511,159,2022-11-12,1936.92,On-time
2512,159,2022-12-12,1936.92,On-time
2513,159,2023-01-11,1936.92,On-time
2514,159,2023-02-10,1936.92,On-time
2515,160,2023-05-02,0.0,Missed
2516,160,2023-06-01,901.75,On-time
2517,160,2023-07-01,901.75,On-time
2518,160,2023-07-31,901.75,On-time
2519,160,2023-08-30,901.75,Late
2520,160,2023-09-29,901.75,On-time
2521,160,2023-10-29,901.75,On-time
2522,160,2023-11-28,901.75,On-time
2523,160,2023-12-28,901.75,On-time
2524,160,2024-01-27,901.75,On-time
2525,160,2024-02-26,901.75,On-time
2526,160,2024-03-27,901.75,On-time
2527,160,2024-04-26,901.75,Late
2528,160,2024-05-26,901.75,On-time
2529,160,2024-06-25,901.75,On-time
2530,160,2024-07-25,901.75,On-time
2531,160,2024-08-24,0.0,Missed
2532,160,2024-09-23,901.75,On-time
2533,160,2024-10-23,0.0,Missed
2534,160,2024-11-22,901.75,Late
2535,160,2024-12-22,901.75,On-time
2536,160,2025-01-21,901.75,On-time
2537,160,2025-02-20,901.75,On-time
2538,161,2023-06-01,569.33,On-time
2539,161,2023-07-01,569.33,On-time
2540,161,2023-07-31,569.33,Late
2541,161,2023-08-30,569.33,On-time
2542,161,2023-09-29,569.33,Late
2543,161,2023-10-29,569.33,On-time
2544,161,2023-11-28,569.33,On-time
2545,161,2023-12-28,569.33,Late
2546,161,2024-01-27,569.33,On-time
2547,161,2024-02-26,569.33,On-time
2548,161,2024-03-27,569.33,On-time
2549,161,2024-04-26,569.33,On-time
2550,161,2024-05-26,569.33,On-time
2551,161,2024-06-25,569.33,On-time
2552,162,2022-08-15,0.0,Missed
2553,162,2022-09-14,575.83,On-time
2554,162,2022-10-14,575.83,Late
2555,162,2022-11-13,575.83,On-time
2556,162,2022-12-13,575.83,On-time
2557,162,2023-01-12,575.83,On-time
2558,163,2023-04-07,717.12,Late
2559,163,2023-05-07,717.12,On-time
2560,163,2023-06-06,717.12,Late
2561,163,2023-07-06,717.12,Late
2562,163,2023-08-05,717.12,On-time
2563,163,2023-09-04,717.12,On-time
2564,163,2023-10-04,717.12,On-time
2565,163,2023-11-03,717.12,On-time
2566,163,2023-12-03,717.12,Late
2567,163,2024-01-02,717.12,On-time
2568,163,2024-02-01,717.12,On-time
2569,163,2024-03-02,717.12,On-time
2570,164,2022-07-26,1135.83,On-time
2571,164,2022-08-25,1135.83,On-time
2572,164,2022-09-24,1135.83,On-time
2573,164,2022-10-24,0.0,Missed
2574,164,2022-11-23,1135.83,On-time
2575,164,2022-12-23,1135.83,On-time
2576,164,2023-01-22,1135.83,On-time
2577,164,2023-02-21,1135.83,On-time
2578,164,2023-03-23,1135.83,On-time
2579,164,2023-04-22,1135.83,On-time
2580,164,2023-05-22,1135.83,On-time
2581,164,2023-06-21,1135.83,On-time
2582,164,2023-07-21,1135.83,On-time
2583,164,2023-08-20,1135.83,On-time
2584,164,2023-09-19,1135.83,On-time
2585,164,2023-10-19,1135.83,On-time
2586,164,2023-11-18,1135.83,On-time
2587,164,2023-12-18,1135.83,On-time
2588,164,2024-01-17,1135.83,Late
2589,164,2024-02-16,1135.83,On-time
2590,164,2024-03-17,1135.83,On-time
2591,165,2022-06-25,285.08,On-time
2592,165,2022-07-25,285.08,On-time
2593,165,2022-08-24,285.08,On-time
2594,165,2022-09-23,285.08,On-time
2595,165,2022-10-23,285.08,On-time
2596,165,2022-11-22,285.08,On-time
2597,166,2022-03-04,193.0,On-time
2598,166,2022-04-03,193.0,On-time
2599,166,2022-05-03,193.0,On-time
2600,166,2022-06-02,193.0,On-time
2601,166,2022-07-02,193.0,On-time
2602,166,2022-08-01,0.0,Missed
2603,166,2022-08-31,193.0,Late
2604,166,2022-09-30,193.0,On-time
2605,166,2022-10-30,193.0,On-time
2606,166,2022-11-29,193.0,Late
2607,166,2022-12-29,193.0,On-time
2608,166,2023-01-28,193.0,On-time
2609,166,2023-02-27,193.0,Late
2610,166,2023-03-29,193.0,Late
2611,166,2023-04-28,193.0,On-time
2612,166,2023-05-28,193.0,On-time
2613,166,2023-06-27,193.0,On-time
2614,166,2023-07-27,193.0,On-time
2615,166,2023-08-26,193.0,On-time
2616,166,2023-09-25,193.0,On-time
2617,166,2023-10-25,193.0,On-time
2618,166,2023-11-24,193.0,On-time
2619,166,2023-12-24,193.0,On-time
2620,166,2024-01-23,193.0,On-time
2621,166,2024-02-22,193.0,On-time
2622,166,2024-03-23,193.0,On-time
2623,166,2024-04-22,193.0,Late
2624,166,2024-05-22,193.0,On-time
2625,166,2024-06-21,193.0,On-time
2626,167,2022-11-04,978.5,On-time
2627,167,2022-12-04,978.5,On-time
2628,167,2023-01-03,978.5,On-time
2629,167,2023-02-02,978.5,On-time
2630,167,2023-03-04,978.5,Late
2631,167,2023-04-03,978.5,On-time
2632,167,2023-05-03,978.5,On-time
2633,167,2023-06-02,978.5,On-time
2634,167,2023-07-02,978.5,On-time
2635,167,2023-08-01,0.0,Missed
2636,167,2023-08-31,978.5,On-time
2637,167,2023-09-30,978.5,Late
2638,167,2023-10-30,978.5,On-time
2639,167,2023-11-29,978.5,On-time
2640,167,2023-12-29,978.5,On-time
2641,168,2019-11-16,514.11,On-time
2642,168,2019-12-16,514.11,On-time
2643,168,2020-01-15,514.11,On-time
2644,168,2020-02-14,514.11,On-time
2645,168,2020-03-15,514.11,On-time
2646,168,2020-04-14,514.11,On-time
2647,168,2020-05-14,514.11,On-time
2648,168,2020-06-13,514.11,On-time
2649,168,2020-07-13,514.11,On-time
2650,168,2020-08-12,514.11,On-time
2651,169,2023-06-26,639.03,On-time
2652,169,2023-07-26,639.03,Late
2653,169,2023-08-25,639.03,On-time
2654,169,2023-09-24,639.03,On-time
2655,169,2023-10-24,639.03,On-time
2656,169,2023-11-23,639.03,On-time
2657,169,2023-12-23,639.03,On-time
2658,169,2024-01-22,639.03,On-time
2659,169,2024-02-21,639.03,On-time
2660,169,2024-03-22,639.03,On-time
2661,169,2024-04-21,639.03,On-time
2662,169,2024-05-21,639.03,Late
2663,169,2024-06-20,639.03,On-time
2664,169,2024-07-20,639.03,On-time
2665,169,2024-08-19,639.03,On-time
2666,169,2024-09-18,639.03,On-time
2667,169,2024-10-18,639.03,Late
2668,169,2024-11-17,639.03,On-time
2669,170,2023-06-10,675.25,On-time
2670,170,2023-07-10,675.25,On-time
2671,170,2023-08-09,675.25,On-time
2672,170,2023-09-08,675.25,On-time
2673,170,2023-10-08,675.25,On-time
2674,170,2023-11-07,675.25,Late
2675,170,2023-12-07,675.25,On-time
2676,171,2019-03-25,332.85,Late
2677,171,2019-04-24,332.85,On-time
2678,171,2019-05-24,332.85,On-time
2679,171,2019-06-23,332.85,On-time
2680,171,2019-07-23,332.85,On-time
2681,171,2019-08-22,332.85,On-time
2682,171,2019-09-21,332.85,On-time
2683,171,2019-10-21,332.85,On-time
2684,171,2019-11-20,332.85,On-time
2685,171,2019-12-20,332.85,On-time
2686,171,2020-01-19,332.85,On-time
2687,171,2020-02-18,332.85,On-time
2688,171,2020-03-19,332.85,On-time
2689,171,2020-04-18,332.85,Late
2690,171,2020-05-18,332.85,On-time
2691,171,2020-06-17,332.85,On-time
2692,171,2020-07-17,332.85,On-time
2693,171,2020-08-16,332.85,On-time
2694,171,2020-09-15,332.85,On-time
2695,172,2023-03-18,1108.29,On-time
2696,172,2023-04-17,1108.29,Late
2697,172,2023-05-17,1108.29,On-time
2698,172,2023-06-16,1108.29,Late
2699,172,2023-07-16,1108.29,On-time
2700,173,2019-09-23,384.27,On-time
2701,173,2019-10-23,384.27,On-time
2702,173,2019-11-22,384.27,On-time
2703,173,2019-12-22,384.27,On-time
2704,173,2020-01-21,384.27,On-time
2705,173,2020-02-20,384.27,On-time
2706,173,2020-03-21,384.27,Late
2707,173,2020-04-20,384.27,On-time
2708,173,2020-05-20,384.27,On-time
2709,173,2020-06-19,384.27,On-time
2710,173,2020-07-19,384.27,On-time
2711,173,2020-08-18,384.27,On-time
2712,173,2020-09-17,384.27,On-time
2713,173,2020-10-17,384.27,On-time
2714,173,2020-11-16,384.27,Late
2715,173,2020-12-16,384.27,On-time
2716,173,2021-01-15,384.27,On-time
2717,173,2021-02-14,384.27,Late
2718,173,2021-03-16,384.27,On-time
2719,173,2021-04-15,384.27,On-time
2720,174,2020-10-03,49.54,On-time
2721,174,2020-11-02,49.54,On-time
2722,174,2020-12-02,49.54,On-time
2723,174,2021-01-01,49.54,On-time
2724,174,2021-01-31,49.54,On-time
2725,174,2021-03-02,49.54,On-time
2726,174,2021-04-01,49.54,On-time
2727,174,2021-05-01,49.54,On-time
2728,174,2021-05-31,49.54,Late
2729,174,2021-06-30,49.54,Late
2730,174,2021-07-30,49.54,On-time
2731,174,2021-08-29,49.54,On-time
2732,174,2021-09-28,49.54,On-time
2733,174,2021-10-28,49.54,On-time
2734,174,2021-11-27,49.54,On-time
2735,174,2021-12-27,49.54,On-time
2736,174,2022-01-26,49.54,On-time
2737,174,2022-02-25,49.54,On-time
2738,174,2022-03-27,49.54,On-time
2739,174,2022-04-26,49.54,On-time
2740,174,2022-05-26,49.54,On-time
2741,174,2022-06-25,49.54,On-time
2742,174,2022-07-25,49.54,On-time
2743,175,2022-10-18,209.92,On-time
2744,175,2022-11-17,209.92,On-time
2745,175,2022-12-17,209.92,Late
2746,175,2023-01-16,209.92,On-time
2747,175,2023-02-15,209.92,On-time
2748,175,2023-03-17,209.92,On-time
2749,175,2023-04-16,209.92,On-time
2750,175,2023-05-16,209.92,On-time
2751,175,2023-06-15,0.0,Missed
2752,175,2023-07-15,209.92,Late
2753,175,2023-08-14,209.92,On-time
2754,175,2023-09-13,209.92,On-time
2755,175,2023-10-13,0.0,Missed
2756,175,2023-11-12,209.92,On-time
2757,175,2023-12-12,209.92,On-time
2758,175,2024-01-11,209.92,On-time
2759,175,2024-02-10,0.0,Missed
2760,175,2024-03-11,209.92,On-time
2761,175,2024-04-10,209.92,On-time
2762,175,2024-05-10,0.0,Missed
2763,176,2019-11-20,386.02,On-time
2764,176,2019-12-20,386.02,Late
2765,176,2020-01-19,386.02,On-time
2766,176,2020-02-18,386.02,Late
2767,176,2020-03-19,386.02,On-time
2768,177,2023-03-03,1737.62,On-time
2769,177,2023-04-02,1737.62,On-time
2770,177,2023-05-02,0.0,Missed
2771,177,2023-06-01,1737.62,On-time
2772,177,2023-07-01,1737.62,On-time
2773,177,2023-07-31,1737.62,On-time
2774,177,2023-08-30,1737.62,On-time
2775,177,2023-09-29,1737.62,On-time
2776,177,2023-10-29,1737.62,On-time
2777,177,2023-11-28,1737.62,On-time
2778,177,2023-12-28,1737.62,Late
2779,177,2024-01-27,1737.62,On-time
2780,177,2024-02-26,0.0,Missed
2781,177,2024-03-27,1737.62,On-time
2782,178,2023-03-29,3321.75,On-time
2783,178,2023-04-28,3321.75,On-time
2784,178,2023-05-28,3321.75,On-time
2785,178,2023-06-27,0.0,Missed
2786,178,2023-07-27,3321.75,On-time
2787,178,2023-08-26,3321.75,On-time
2788,178,2023-09-25,3321.75,On-time
2789,178,2023-10-25,3321.75,On-time
2790,178,2023-11-24,3321.75,On-time
2791,178,2023-12-24,3321.75,On-time
2792,178,2024-01-23,3321.75,On-time
2793,178,2024-02-22,3321.75,Late
2794,178,2024-03-23,3321.75,On-time
2795,178,2024-04-22,3321.75,On-time
2796,178,2024-05-22,3321.75,Late
2797,178,2024-06-21,3321.75,On-time
2798,178,2024-07-21,3321.75,On-time
2799,178,2024-08-20,3321.75,On-time
2800,178,2024-09-19,3321.75,On-time
2801,178,2024-10-19,3321.75,On-time
2802,178,2024-11-18,3321.75,On-time
2803,179,2021-08-14,132.4,On-time
2804,179,2021-09-13,132.4,On-time
2805,179,2021-10-13,132.4,On-time
2806,179,2021-11-12,132.4,Late
2807,179,2021-12-12,0.0,Missed
2808,179,2022-01-11,132.4,Late
2809,179,2022-02-10,132.4,Late
2810,179,2022-03-12,132.4,On-time
2811,179,2022-04-11,132.4,Late
2812,179,2022-05-11,132.4,On-time
2813,179,2022-06-10,132.4,On-time
2814,179,2022-07-10,132.4,On-time
2815,179,2022-08-09,132.4,On-time
2816,179,2022-09-08,132.4,On-time
2817,179,2022-10-08,0.0,Missed
2818,179,2022-11-07,132.4,On-time
2819,179,2022-12-07,132.4,On-time
2820,179,2023-01-06,132.4,On-time
2821,179,2023-02-05,132.4,On-time
2822,179,2023-03-07,132.4,On-time
2823,179,2023-04-06,132.4,On-time
2824,179,2023-05-06,132.4,On-time
2825,179,2023-06-05,132.4,On-time
2826,179,2023-07-05,132.4,Late
2827,179,2023-08-04,132.4,On-time
2828,180,2019-02-11,210.06,Late
2829,180,2019-03-13,210.06,On-time
2830,180,2019-04-12,210.06,On-time
2831,180,2019-05-12,210.06,On-time
2832,180,2019-06-11,210.06,On-time
2833,180,2019-07-11,210.06,On-time
2834,180,2019-08-10,210.06,Late
2835,180,2019-09-09,210.06,On-time
2836,180,2019-10-09,210.06,On-time
2837,180,2019-11-08,210.06,On-time
2838,180,2019-12-08,0.0,Missed
2839,180,2020-01-07,210.06,On-time
2840,180,2020-02-06,210.06,Late
2841,180,2020-03-07,210.06,Late
2842,181,2020-07-07,0.0,Missed
2843,181,2020-08-06,0.0,Missed
2844,181,2020-09-05,1092.83,On-time
2845,181,2020-10-05,1092.83,Late
2846,181,2020-11-04,1092.83,On-time
2847,181,2020-12-04,1092.83,On-time
2848,182,2022-03-01,0.0,Missed
2849,182,2022-03-31,894.0,On-time
2850,182,2022-04-30,894.0,Late
2851,182,2022-05-30,894.0,On-time
2852,182,2022-06-29,894.0,On-time
2853,182,2022-07-29,0.0,Missed
2854,182,2022-08-28,894.0,On-time
2855,182,2022-09-27,894.0,On-time
2856,182,2022-10-27,894.0,On-time
2857,182,2022-11-26,894.0,On-time
2858,182,2022-12-26,894.0,On-time
2859,182,2023-01-25,894.0,On-time
2860,182,2023-02-24,894.0,On-time
2861,182,2023-03-26,894.0,On-time
2862,182,2023-04-25,894.0,On-time
2863,182,2023-05-25,894.0,On-time
2864,183,2023-12-26,397.89,On-time
2865,183,2024-01-25,397.89,On-time
2866,183,2024-02-24,397.89,On-time
2867,183,2024-03-25,397.89,On-time
2868,183,2024-04-24,397.89,On-time
2869,183,2024-05-24,397.89,On-time
2870,183,2024-06-23,0.0,Missed
2871,183,2024-07-23,397.89,Late
2872,183,2024-08-22,397.89,Late
2873,183,2024-09-21,397.89,On-time
2874,183,2024-10-21,397.89,On-time
2875,183,2024-11-20,397.89,On-time
2876,183,2024-12-20,397.89,On-time
2877,183,2025-01-19,397.89,Late
2878,183,2025-02-18,397.89,On-time
2879,183,2025-03-20,397.89,On-time
2880,183,2025-04-19,397.89,Late
2881,183,2025-05-19,0.0,Missed
2882,184,2022-03-29,67.85,On-time
2883,184,2022-04-28,67.85,On-time
2884,184,2022-05-28,67.85,On-time
2885,184,2022-06-27,67.85,On-time
2886,184,2022-07-27,67.85,On-time
2887,184,2022-08-26,0.0,Missed
2888,184,2022-09-25,67.85,On-time
2889,184,2022-10-25,67.85,On-time
2890,184,2022-11-24,67.85,On-time
2891,184,2022-12-24,67.85,On-time
2892,184,2023-01-23,67.85,Late
2893,184,2023-02-22,67.85,On-time
2894,184,2023-03-24,67.85,On-time
